,ads_formula,sub_formula,total_AtomicRadius_mean,total_AtomicVolume_mean,total_AtomicWeight_mean,total_CovalentRadius_mean,total_Density_mean,total_DipolePolarizability_mean,total_ElectronAffinity_mean,total_Electronegativity_mean,total_FirstIonizationEnergy_mean,total_FusionEnthalpy_mean,total_GSenergy_pa_mean,total_GSestBCClatcnt_mean,total_GSestFCClatcnt_mean,total_GSvolume_pa_mean,total_HeatCapacityMolar_mean,total_LogThermalConductivity_mean,total_MendeleevNumber_mean,total_NUnfilled_mean,total_NValence_mean,total_NdUnfilled_mean,total_NdValence_mean,total_NfUnfilled_mean,total_NfValence_mean,total_NpUnfilled_mean,total_NpValence_mean,total_NsUnfilled_mean,total_NsValence_mean,total_Number_mean,total_Polarizability_mean,total_Row_mean,total_SpaceGroupNumber_mean,total_ThermalConductivity_mean,total_ZungerPP-r_sigma_mean,sub_AtomicRadius_mean,sub_AtomicVolume_mean,sub_AtomicWeight_mean,sub_CovalentRadius_mean,sub_Density_mean,sub_DipolePolarizability_mean,sub_ElectronAffinity_mean,sub_Electronegativity_mean,sub_FirstIonizationEnergy_mean,sub_FusionEnthalpy_mean,sub_GSenergy_pa_mean,sub_GSestBCClatcnt_mean,sub_GSestFCClatcnt_mean,sub_GSvolume_pa_mean,sub_HeatCapacityMolar_mean,sub_LogThermalConductivity_mean,sub_MendeleevNumber_mean,sub_NUnfilled_mean,sub_NValence_mean,sub_NdUnfilled_mean,sub_NdValence_mean,sub_NfUnfilled_mean,sub_NfValence_mean,sub_NpUnfilled_mean,sub_NpValence_mean,sub_NsUnfilled_mean,sub_NsValence_mean,sub_Number_mean,sub_Polarizability_mean,sub_Row_mean,sub_SecondIonizationEnergy_mean,sub_SpaceGroupNumber_mean,sub_ThermalConductivity_mean,sub_ZungerPP-r_p_mean,sub_ZungerPP-r_pi_mean,sub_ZungerPP-r_s_mean,sub_ZungerPP-r_sigma_mean,sub_n_ws^third_mean,sub_phi_mean,ads_AtomicRadius_mean,ads_AtomicVolume_mean,ads_AtomicWeight_mean,ads_CovalentRadius_mean,ads_Density_mean,ads_DipolePolarizability_mean,ads_ElectronAffinity_mean,ads_Electronegativity_mean,ads_FirstIonizationEnergy_mean,ads_FusionEnthalpy_mean,ads_GSenergy_pa_mean,ads_GSestBCClatcnt_mean,ads_GSestFCClatcnt_mean,ads_GSvolume_pa_mean,ads_HeatCapacityMolar_mean,ads_LogThermalConductivity_mean,ads_MendeleevNumber_mean,ads_NUnfilled_mean,ads_NValence_mean,ads_NdUnfilled_mean,ads_NdValence_mean,ads_NfUnfilled_mean,ads_NfValence_mean,ads_NpUnfilled_mean,ads_NpValence_mean,ads_NsUnfilled_mean,ads_NsValence_mean,ads_Number_mean,ads_Polarizability_mean,ads_Row_mean,ads_SpaceGroupNumber_mean,ads_ThermalConductivity_mean,ads_ZungerPP-r_sigma_mean,interface_AtomicRadius_mean,interface_AtomicVolume_mean,interface_AtomicWeight_mean,interface_CovalentRadius_mean,interface_Density_mean,interface_DipolePolarizability_mean,interface_ElectronAffinity_mean,interface_Electronegativity_mean,interface_FirstIonizationEnergy_mean,interface_FusionEnthalpy_mean,interface_GSenergy_pa_mean,interface_GSestBCClatcnt_mean,interface_GSestFCClatcnt_mean,interface_GSvolume_pa_mean,interface_HeatCapacityMolar_mean,interface_LogThermalConductivity_mean,interface_MendeleevNumber_mean,interface_NUnfilled_mean,interface_NValence_mean,interface_NdUnfilled_mean,interface_NdValence_mean,interface_NfUnfilled_mean,interface_NfValence_mean,interface_NpUnfilled_mean,interface_NpValence_mean,interface_NsUnfilled_mean,interface_NsValence_mean,interface_Number_mean,interface_Polarizability_mean,interface_Row_mean,interface_SpaceGroupNumber_mean,interface_ThermalConductivity_mean,interface_ZungerPP-r_sigma_mean,interface_ads_AtomicRadius_mean,interface_ads_AtomicVolume_mean,interface_ads_AtomicWeight_mean,interface_ads_CovalentRadius_mean,interface_ads_Density_mean,interface_ads_DipolePolarizability_mean,interface_ads_ElectronAffinity_mean,interface_ads_Electronegativity_mean,interface_ads_FirstIonizationEnergy_mean,interface_ads_FusionEnthalpy_mean,interface_ads_GSenergy_pa_mean,interface_ads_GSestBCClatcnt_mean,interface_ads_GSestFCClatcnt_mean,interface_ads_GSvolume_pa_mean,interface_ads_HeatCapacityMolar_mean,interface_ads_LogThermalConductivity_mean,interface_ads_MendeleevNumber_mean,interface_ads_NUnfilled_mean,interface_ads_NValence_mean,interface_ads_NdUnfilled_mean,interface_ads_NdValence_mean,interface_ads_NfUnfilled_mean,interface_ads_NfValence_mean,interface_ads_NpUnfilled_mean,interface_ads_NpValence_mean,interface_ads_NsUnfilled_mean,interface_ads_NsValence_mean,interface_ads_Number_mean,interface_ads_Polarizability_mean,interface_ads_Row_mean,interface_ads_SpaceGroupNumber_mean,interface_ads_ThermalConductivity_mean,interface_ads_ZungerPP-r_sigma_mean,interface_sub_AtomicRadius_mean,interface_sub_AtomicVolume_mean,interface_sub_AtomicWeight_mean,interface_sub_CovalentRadius_mean,interface_sub_Density_mean,interface_sub_DipolePolarizability_mean,interface_sub_ElectronAffinity_mean,interface_sub_Electronegativity_mean,interface_sub_FirstIonizationEnergy_mean,interface_sub_FusionEnthalpy_mean,interface_sub_GSenergy_pa_mean,interface_sub_GSestBCClatcnt_mean,interface_sub_GSestFCClatcnt_mean,interface_sub_GSvolume_pa_mean,interface_sub_HeatCapacityMolar_mean,interface_sub_LogThermalConductivity_mean,interface_sub_MendeleevNumber_mean,interface_sub_NUnfilled_mean,interface_sub_NValence_mean,interface_sub_NdUnfilled_mean,interface_sub_NdValence_mean,interface_sub_NfUnfilled_mean,interface_sub_NfValence_mean,interface_sub_NpUnfilled_mean,interface_sub_NpValence_mean,interface_sub_NsUnfilled_mean,interface_sub_NsValence_mean,interface_sub_Number_mean,interface_sub_Polarizability_mean,interface_sub_Row_mean,interface_sub_SecondIonizationEnergy_mean,interface_sub_SpaceGroupNumber_mean,interface_sub_ThermalConductivity_mean,interface_sub_ZungerPP-r_p_mean,interface_sub_ZungerPP-r_pi_mean,interface_sub_ZungerPP-r_s_mean,interface_sub_ZungerPP-r_sigma_mean,interface_sub_n_ws^third_mean,interface_sub_phi_mean,interface_ads_VdWRadius_mean,delta,misfit,vdw_height,vdw_width,bandgap,workfunction,charge,dipole,vdwgap_class,0.05,0.07,0.15,0.2
1393,SnSb2Te4,Sc,1.528571429,27.75852295,76.83811863,157.3714286,4400.371429,13.09485714,72.26,1.642285714,7.399699714,15.10285714,-5.1862211,3.752233252,4.727517659,26.7957619,25.61885714,1.093613836,41.45714286,6.428571429,7.971428571,5.4,4.6,0,0,1.028571429,1.371428571,0,2,33.17142857,13.09485714,4.4,178.1714286,16.85714286,2.340857143,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.421428571,31.88234101,124.6614286,138.4285714,6523.428571,6.037142857,153.5,2.065714286,8.657014286,16.60714286,-3.537283114,4.066272099,5.123181812,33.63690476,25.76714286,0.927854615,87.14285714,2.571428571,15.42857143,0,10,0,0,2.571428571,3.428571429,0,2,51.42857143,6.037142857,5,154.4285714,18.14285714,1.727142857,1.5,29.48299982,86.277956,154,4612.5,11.65,104.15,1.73,7.785545,15.74,-4.713407798,3.827424529,4.822252732,28.49916667,25.625,0.840620619,50.5,5.5,9.5,4.5,5.5,0,0,1,2,0,2,36.5,11.65,4.5,173,9.5,2.21,1.4,33.95668872,127.6,138,6240,5.5,190.2,2.1,9.0096,17.38,-3.141302507,4.111975037,5.180763906,34.76333333,25.73,0.477121255,90,2,16,0,10,0,0,2,4,0,2,52,5.5,5,152,3,1.67,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,2.06,1.189371911,0.002055117,0,0,0.6222,3.341453901,4.050974,4.818114687,0,0,0,0,0
1394,SnSe2,Sc,1.504545455,25.58717108,57.84339055,158.0909091,3711.636364,14.27272727,58.37272727,1.630909091,7.212783636,12.12090909,-5.562430512,3.62301734,4.564715812,23.90954545,25.62509091,0.990094669,31.45454545,7.272727273,6.363636364,6.545454545,3.454545455,0,0,0.727272727,0.909090909,0,2,26,14.27272727,4.090909091,156.4545455,17.82181818,2.404545455,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.25,27.1281315,92.21,126.3333333,5649.333333,4.866666667,165.7666667,2.353333333,8.949566667,6.843333333,-3.634210303,3.836732859,4.833980491,28.375,25.90533333,0.419360497,86,2.666666667,15.33333333,0,10,0,0,2.666666667,3.333333333,0,2,39.33333333,4.866666667,4.333333333,56.33333333,22.68,1.483333333,1.375,26.10905777,61.957956,145,3902,10.785,106.55,1.955,8.15694,10.395,-4.8781525,3.635776514,4.580791363,24.0775,25.4415,0.460061664,50,5.5,9.5,4.5,5.5,0,0,1,2,0,2,27.5,10.785,4,104,8.26,2.0175,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.9,1.610486195,0.004722532,0,0,0.7813,3.341453901,2.967663,4.779380293,0,0,0,0,0
1395,SrI2,Sc,1.6,28.86889403,57.10657106,167.8235294,3194.117647,16.75294118,49.93117647,1.488823529,6.968131176,12.96176471,-5.4524001,3.717542785,4.683810409,26.56176471,28.99588235,1.041543558,20.82352941,7.529411765,4.588235294,7.411764706,2,0,0,0.117647059,0.588235294,0,2,25.76470588,16.75294118,4.176470588,180.5294118,15.28811765,2.64,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.6,46.8802819,113.8096467,157.6666667,4170,11.86666667,198.4766667,2.09,8.86579,7.65,-1.564539478,4.532663683,5.710798387,46.75333333,45.21666667,0.282853575,66.66666667,0.666666667,12,0,6.666666667,0,0,0.666666667,3.333333333,0,2,48,11.86666667,5,117.6666667,11.966,2.126666667,1.5,33.83408419,85.930191,154.5,3962.5,11.4125,156.65,2.01,8.506375,10.93,-3.895457754,3.97869609,5.012842956,32.625,39.975,0.428183162,53.5,5,10,4.5,5.5,0,0,0.5,2.5,0,2,37,11.4125,4.5,129,8.2245,2.1675,1.4,42.65885747,126.90447,139,4940,5.025,295.2,2.66,10.45126,7.76,-1.505402418,4.414518159,5.561944354,43.015,54.43,-0.347753659,96,1,17,0,10,0,0,1,5,0,2,53,5.025,5,64,0.449,1.585,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.98,2.286344251,0.023657409,0.04351777,0.106393602,4.3281,3.341453901,0.979409,2.239266137,0,0,0,0,0
1396,ZrSSe,Sc,1.5,25.24688919,51.08148145,160,3379.090909,15.17909091,52.80909091,1.576363636,7.203474545,12.92827273,-6.036188355,3.580645557,4.51133071,22.98017045,25.23481818,0.911131355,28.09090909,7.636363636,4.545454545,7.272727273,1.818181818,0,0,0.363636364,0.727272727,0,2,23.45454545,15.17909091,4,166.3636364,13.79318182,2.473636364,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.233333333,25.88043123,67.41633333,133.3333333,4430,8.19,145.3666667,2.153333333,8.915433333,9.803666667,-5.371322395,3.681369652,4.638235116,24.96729167,24.47433333,0.129828347,73.66666667,4,8.666666667,2.666666667,4,0,0,1.333333333,2.666666667,0,2,30,8.19,4,92.66666667,7.908333333,1.736666667,1.375,26.10905777,61.957956,145,3902,10.785,106.55,1.955,8.15694,10.395,-4.8781525,3.635776514,4.580791363,24.0775,25.4415,0.460061664,50,5.5,9.5,4.5,5.5,0,0,1,2,0,2,27.5,10.785,4,104,8.26,2.0175,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.9,1.980287117,0.012057874,0,0,0.7333,3.341453901,1.890556,3.74384369,0,0,0,0,0
1397,TiCl2,Sc,1.444444444,4089.189584,43.167608,153.7777778,2491.492,13.97333333,90.46666667,1.78,8.014702222,11.68333333,-5.450797019,3.532822859,4.451077885,22.12166667,27.342,0.496213621,33,7.111111111,4,6.888888889,0.888888889,0,0,0.222222222,1.111111111,0,2,20.22222222,13.97333333,3.777777778,165.1111111,13.11308889,2.344444444,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.133333333,12217.55013,39.591,121.3333333,1504.476,6.32,235.2,2.62,10.92112667,6.85,-3.781364877,3.512720534,4.425750542,21.895,30.986,-0.919599102,77,3.333333333,6,2.666666667,0.666666667,0,0,0.666666667,3.333333333,0,2,18.66666667,6.32,3.333333333,107.3333333,7.339266667,1.533333333,1.3,9171.258174,40.204456,136,1494.107,9.99,183.55,2.26,9.76456,8.65,-4.034973423,3.601027631,4.537010513,23.36625,29.7345,-0.423245005,52.5,5,5,4.5,0.5,0,0,0.5,2.5,0,2,19,9.99,3.5,129,8.00445,1.88,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.75,1.974516789,0.006570442,0,0,0.9193,3.341453901,0.458889,0.906084035,0,0,0,0,0
1398,Tl2Br6,Sc,1.534375,28.52100522,61.47289025,159.0625,3564.375,14.39375,75.6375,1.67625,7.517967125,11.8248125,-5.152994414,3.62289977,4.564567683,23.885625,34.976875,0.834358835,30.8125,7.25,7.125,6.75,3.25,0,0.875,0.5,1,0,2,27.375,14.39375,4.125,169.625,14.8975,2.4271875,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.3375,39.05608813,111.023825,126.25,5302.5,4.175,248.25,2.625,10.3873985,4.99925,-1.755438386,3.862977018,4.867046059,28.8375,63.3475,-0.274924608,90.25,2,19.5,0,10,0,3.5,2,4,0,2,46.5,4.175,4.5,96.5,11.59,1.45875,1.375,33.76856812,62.429956,145,3052.5,10.425,171.35,2.16,9.187645,9.6925,-3.934269214,3.717495233,4.683750497,25.8575,50.605,0.141650615,53,5,10,4.5,5.5,0,0,0.5,2.5,0,2,28,10.425,4,129,8.06,1.975,1.15,42.52782532,79.904,120,3120,3.05,324.6,2.96,11.8138,5.285,-1.583025338,3.892116444,4.903759436,29.48,75.69,-0.920818754,95,1,17,0,10,0,0,1,5,0,2,35,3.05,4,64,0.12,1.2,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.85,1.909007391,0.035188285,0,0,1.7641,3.341453901,2.183447,4.168216461,0,0,0,0,0
1399,Tl2Cl6,Sc,1.50625,3455.079608,53.13832775,155.6875,2979.977625,14.230625,80.2125,1.71375,7.73431025,11.433875,-5.190758492,3.579224419,4.509540189,22.95140625,27.1504375,0.622522978,30.625,7.25,5.25,6.75,1.375,0,0.875,0.5,1,0,2,24,14.230625,3.9375,169.625,14.87666875,2.3915625,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.225,13745.2905,77.685575,112.75,2964.9105,3.5225,266.55,2.775,11.252771,3.4355,-1.906494699,3.688275615,4.646936084,25.100625,32.04175,-1.122268037,89.5,2,12,0,2.5,0,3.5,2,4,0,2,33,3.5225,3.75,96.5,11.506675,1.31625,1.3,9171.258174,40.204456,136,1494.107,9.99,183.55,2.26,9.76456,8.65,-4.034973423,3.601027631,4.537010513,23.36625,29.7345,-0.423245005,52.5,5,5,4.5,0.5,0,0,0.5,2.5,0,2,19,9.99,3.5,129,8.00445,1.88,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.75,1.627025174,0.010596004,0,0,2.4042,3.341453901,2.655763,4.320993257,0,0,0,0,0
1400,Tl2F6,Sc,1.369230769,4312.196183,51.22936289,142,2978.468308,13.03238462,89.7,1.984615385,9.033077231,10.139,-4.918190632,3.363422624,4.237646964,19.70365385,26.91630769,0.60209823,34.92307692,6.846153846,5.769230769,6.230769231,1.461538462,0,1.076923077,0.615384615,1.230769231,0,2,22.84615385,13.03238462,3.692307692,152.6923077,14.62177692,2.169230769,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,0.85,13958.36664,65.3446274,79,2963.772,2.30525,250.8,3.39,14.5941485,1.22675,-1.841715101,2.959656981,3.728934131,14.008125,30.058,-0.752450715,88.75,2,12,0,2.5,0,3.5,2,4,0,2,27,2.30525,3,59.75,11.520775,0.8625,1.05,9313.308939,31.9771576,113.5,1493.348,9.1785,173.05,2.67,11.992145,7.1775,-3.991787024,3.115281875,3.925009211,15.97125,28.412,-0.176700124,52,5,5,4.5,0.5,0,0,0.5,2.5,0,2,15,9.1785,3,104.5,8.01385,1.5775,0.5,18601.60857,18.9984032,57,1.696,0.557,328,3.98,17.4228,0.255,-1.698060958,2.687689729,3.386276865,9.7075,31.304,-1.557520231,93,1,7,0,0,0,0,1,5,0,2,9,0.557,2,15,0.0277,0.405,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.47,0.396608254,0.025493602,0,0,2.9402,3.341453901,2.949837,1.169929704,0,0,0,0,0
1401,WO2,Sc,1.3,4975.039329,55.75205387,141.2,4358.047733,12.37386667,58.94,2.048,8.616911333,15.49333333,-6.767625778,3.251043523,4.096058169,17.909,26.38213333,0.599746506,36.6,6.733333333,6.066666667,6.2,1.133333333,0,1.866666667,0.533333333,1.066666667,0,2,24.6,12.37386667,3.733333333,150.1333333,32.27375467,2.138666667,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,0.85,12400.08436,71.94626667,98,6417.619333,4.234666667,120.2,3.08,11.70004333,17.58333333,-7.49079481,2.813297775,3.544533086,11.42,27.67533333,-0.306813708,75,3.333333333,10.66666667,2,1.333333333,0,4.666666667,1.333333333,2.666666667,0,2,30,4.234666667,3.333333333,84.33333333,56.68438667,1.221666667,1.1,9308.603239,30.477656,118,1493.2145,9.301,79.55,2.4,10.08977,7.16,-5.521152498,3.086883904,3.88923001,15.67,27.449,-0.18566252,49,5.5,4.5,4.5,0.5,0,0,1,2,0,2,14.5,9.301,3,103,8.01329,1.6075,0.6,18592.19717,15.9994,66,1.429,0.802,141,3.44,13.61805,0.22,-4.756791905,2.630893787,3.314718462,9.105,29.378,-1.575445023,87,2,6,0,0,0,0,2,4,0,2,8,0.802,2,12,0.02658,0.465,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.52,-1.188081056,0.000386095,0,0,1.2023,3.341453901,3.150343,-3.742862837,0,0,0,0,0
1402,WS2,Sc,1.438888889,24.47196572,57.52283022,154.6666667,4564.444444,13.74444444,65.24444444,1.742222222,7.550332222,15.59466667,-6.5407014,3.542213221,4.462909,22.33708333,24.75444444,0.897630727,32.55555556,7.111111111,5.555555556,6.666666667,1.111111111,0,1.555555556,0.444444444,0.888888889,0,2,25.77777778,13.74444444,4,170.3333333,29.60111111,2.381666667,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.116666667,23.39727534,82.65666667,124,7723.333333,5.633333333,159.5333333,2.506666667,9.528016667,18.584,-7.051078019,3.54089162,4.461243887,22.54125,23.22333333,0.284652214,75.66666667,3.333333333,10.66666667,2,1.333333333,0,4.666666667,1.333333333,2.666666667,0,2,35.33333333,5.633333333,4,123,56.80333333,1.645,1.3,26.08792836,38.510456,137.5,2472.5,10.35,109.05,1.97,8.46075,7.9105,-5.191364904,3.632579288,4.576763111,24.0109375,24.11,0.257936922,49.5,5.5,4.5,4.5,0.5,0,0,1,2,0,2,18.5,10.35,3.5,132,8.1025,1.925,1,27.16654579,32.065,105,1960,2.9,200,2.58,10.36001,1.721,-4.097216719,3.722284555,4.689784664,25.786875,22.7,-0.688246139,88,2,6,0,0,0,0,2,4,0,2,16,2.9,3,70,0.205,1.1,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.8,1.716805123,0.020351383,0,0,1.8119,3.341453901,0.691555,1.187265167,0,0,0,0,0
1403,Y2Br6,Sc,1.528125,28.79427624,54.25554962,161.875,3103.25,15.340625,76.2875,1.65125,7.52478625,12.2778125,-5.414989554,3.637874279,4.583434381,24.2265625,34.99,0.807339528,26.8125,7.5,5.625,7.3125,2.6875,0,0,0.1875,0.9375,0,2,24.75,15.340625,4.0625,169.625,13.085,2.47125,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.3125,40.14917221,82.1544625,137.5,3458,7.9625,250.85,2.525,10.414675,6.81125,-2.803418947,3.922875052,4.942512853,30.20125,63.4,-0.383001835,74.25,3,13.5,2.25,7.75,0,0,0.75,3.75,0,2,36,7.9625,4.25,96.5,4.34,1.635,1.375,33.76856812,62.429956,145,3052.5,10.425,171.35,2.16,9.187645,9.6925,-3.934269214,3.717495233,4.683750497,25.8575,50.605,0.141650615,53,5,10,4.5,5.5,0,0,0.5,2.5,0,2,28,10.425,4,129,8.06,1.975,1.15,42.52782532,79.904,120,3120,3.05,324.6,2.96,11.8138,5.285,-1.583025338,3.892116444,4.903759436,29.48,75.69,-0.920818754,95,1,17,0,10,0,0,1,5,0,2,35,3.05,4,64,0.12,1.2,1.6,25.00931092,44.955912,170,2985,17.8,18.1,1.36,6.56149,14.1,-6.28551309,3.542874021,4.463741557,22.235,25.52,1.204119983,11,9,3,9,1,0,0,0,0,0,2,21,17.8,4,12.79977,194,16,1.53,0.31,1.22,2.75,1.27,3.25,1.85,2.301686979,0.043999516,0,0,4.2097,3.341453901,1.163839,2.678793072,0,0,0,0,0
